CODIGO;DESCRICAO;GRUPO;COD_GRUPO
004117-3;GM - Chevrolet - Brasinca Blazer CD 4.1;GM CHEVROLET BLAZER;159
004026-6;GM - Chevrolet - Bonanza S / Luxe 4.0 Diesel Turbo;GM CHEVROLET BONANZA;160
004025-8;GM - Chevrolet - Bonanza S / Luxe 4.1;GM CHEVROLET BONANZA;160
004115-7;GM - Chevrolet - C-10 2.5/4.1;GM CHEVROLET C-10;161
004127-0;GM - Chevrolet - C-10 CD 2.5/ 4.1;GM CHEVROLET C-10;161
004116-5;GM - Chevrolet - C-10 De Luxe 2.5/4.1;GM CHEVROLET C-10;161
004128-9;GM - Chevrolet - C-10 De Luxe CD 2.5/ 4.1;GM CHEVROLET C-10;161
004129-7;GM - Chevrolet - C-20 Custom De Luxe 4.1;GM CHEVROLET C-20;162
004131-9;GM - Chevrolet - C-20 Custom De Luxe CD 4.1;GM CHEVROLET C-20;162
004130-0;GM - Chevrolet - C-20 Custom Std. 4.1;GM CHEVROLET C-20;162
004132-7;GM - Chevrolet - C-20 Custom Std. CD 4.1;GM CHEVROLET C-20;162
004074-6;GM - Chevrolet - Calibra 16V;GM CHEVROLET CALIBRA;163
004453-9;Camaro SS Conversível 6.2 V8 16V 406cv;GM CHEVROLET CAMARO;164
004371-0;CHEVROLET CAMARO COUPE SS 6.2 V8;GM CHEVROLET CAMARO;164
004155-6;GM - Chevrolet - Camaro RS 5.0 V8;GM CHEVROLET CAMARO;164
004156-4;GM - Chevrolet - Camaro Sport 5.0 Conv.;GM CHEVROLET CAMARO;164
004111-4;GM - Chevrolet - Camaro Z-28 Targa/Conv. 5.7;GM CHEVROLET CAMARO;164
004475-0;GM - Chevrolet-CAMARO FIFTY 6.2 V8 16V 461cv;GM CHEVROLET CAMARO;164
004133-5;GM - Chevrolet - Caprice 4.3 V8;GM CHEVROLET CAPRICE;165
004134-3;GM - Chevrolet - Caprice SW 4.3 V8;GM CHEVROLET CAPRICE;165
004135-1;GM - Chevrolet - Caprice Victoria;GM CHEVROLET CAPRICE;165
004027-4;GM - Chevrolet - Caravan Comodoro 4.1 / 2.5;GM CHEVROLET CARAVAN;166
004028-2;GM - Chevrolet - Caravan Diplomata 4.1 / 2.5;GM CHEVROLET CARAVAN;166
004137-8;GM - Chevrolet - Caravan L/SL/S/SS 2.5/4.1/4.2;GM CHEVROLET CARAVAN;166
004138-6;GM - Chevrolet - Cavalier 3.1 Conv.;GM CHEVROLET CAVALIER;167
004139-4;GM - Chevrolet - Cavalier L 2.0;GM CHEVROLET CAVALIER;167
004445-8;Celta ADVANTAGE 1.0 8v FlexPower 5p;GM CHEVROLET CELTA 1.0;168
004227-7;GM - Chevrolet - Celta 1.0/ Super 1.0 MPFI VHC 8v 5p;GM CHEVROLET CELTA 1.0;168
004202-1;GM - Chevrolet - Celta 1.0/Super/N.Piq.1.0 MPFi VHC 8V 3p;GM CHEVROLET CELTA 1.0;168
004318-4;GM - Chevrolet - Celta Life 1.0 MPFI 8V FlexPower 3p;GM CHEVROLET CELTA 1.0;168
004319-2;GM - Chevrolet - Celta Life 1.0 MPFI 8V FlexPower 5p;GM CHEVROLET CELTA 1.0;168
004264-1;GM - Chevrolet - Celta Life 1.0 MPFI VHC 8V 3p;GM CHEVROLET CELTA 1.0;168
004266-8;GM - Chevrolet - Celta Life 1.0 MPFI VHC 8V 5p;GM CHEVROLET CELTA 1.0;168
004320-6;GM - Chevrolet - Celta Spirit 1.0 MPFI 8V FlexPower 3p;GM CHEVROLET CELTA 1.0;168
004321-4;GM - Chevrolet - Celta Spirit 1.0 MPFI 8V FlexPower 5p;GM CHEVROLET CELTA 1.0;168
004265-0;GM - Chevrolet - Celta Spirit 1.0 MPFI VHC 8V 3p;GM CHEVROLET CELTA 1.0;168
004267-6;GM - Chevrolet - Celta Spirit 1.0 MPFI VHC 8V 5p;GM CHEVROLET CELTA 1.0;168
004316-8;GM - Chevrolet - Celta Super 1.0 MPFI 8V FlexPower 3p;GM CHEVROLET CELTA 1.0;168
004317-6;GM - Chevrolet - Celta Super 1.0 MPFI 8V FlexPower 5p;GM CHEVROLET CELTA 1.0;168
004235-8;GM - Chevrolet - Celta 1.4/ Super/ Energy 1.4 8V 85cv 3p;GM CHEVROLET CELTA ACIMA DE 1.0;169
004236-6;GM - Chevrolet - Celta 1.4/ Super/ Energy 1.4 8V 85cv 5p;GM CHEVROLET CELTA ACIMA DE 1.0;169
004268-4;GM - Chevrolet - Celta Life 1.4 MPFI 8V 85cv 3p;GM CHEVROLET CELTA ACIMA DE 1.0;169
